Observation Time,Temperature,RH,WS,WD,AP,Station,year,month,day,hour,day_of_year
2013-04-09 23:49:38.949885440,-5.0,58.8,6.16,168.55,985.0,Bharati,2013,4,9,23,99
2013-04-10 00:58:39.079014912,-5.32,63.83,8.59,161.51,985.0,Bharati,2013,4,10,0,100
2013-04-10 02:07:39.208143872,-5.34,61.77,7.68,161.1,985.0,Bharati,2013,4,10,2,100
2013-04-10 03:16:39.337273344,-5.27,59.99,8.72,160.84,985.45,Bharati,2013,4,10,3,100
2013-04-10 04:25:39.466402816,-5.54,64.44,10.08,162.25,985.93,Bharati,2013,4,10,4,100
2013-04-10 05:34:39.595531776,-5.92,65.1,8.44,164.97,986.28,Bharati,2013,4,10,5,100
2013-04-10 06:43:39.724660736,-6.29,64.52,6.8,162.99,987.0,Bharati,2013,4,10,6,100
2013-04-10 07:52:39.853790208,-6.33,59.14,3.7,176.43,987.7,Bharati,2013,4,10,7,100
2013-04-10 09:01:39.982919168,-6.58,55.62,4.72,178.43,988.0,Bharati,2013,4,10,9,100
2013-04-10 10:10:40.112048640,-6.88,54.11,8.03,173.57,988.0,Bharati,2013,4,10,10,100
2013-04-10 11:19:40.241178112,-7.12,53.3,7.34,171.92,988.0,Bharati,2013,4,10,11,100
2013-04-10 12:28:40.370307072,-7.39,52.29,7.43,171.64,988.05,Bharati,2013,4,10,12,100
2013-04-10 13:37:40.499436544,-7.89,50.5,8.05,172.09,988.32,Bharati,2013,4,10,13,100
2013-04-10 14:46:40.628565504,-8.36,50.66,7.27,169.59,988.13,Bharati,2013,4,10,14,100
2013-04-10 15:55:40.757694464,-8.93,51.17,7.08,170.75,988.23,Bharati,2013,4,10,15,100
2013-04-10 17:04:40.886823936,-9.87,56.23,9.1,172.28,988.0,Bharati,2013,4,10,17,100
2013-04-10 18:13:41.015953408,-10.52,58.66,10.16,171.54,988.0,Bharati,2013,4,10,18,100
2013-04-10 19:22:41.145082880,-10.57,55.01,9.17,172.08,988.0,Bharati,2013,4,10,19,100
2013-04-10 20:31:41.274211840,-11.1,56.69,9.73,172.94,988.0,Bharati,2013,4,10,20,100
2013-04-10 21:40:41.403340800,-11.04,53.6,7.83,171.91,988.0,Bharati,2013,4,10,21,100
2013-04-10 22:49:41.532470272,-11.05,50.66,8.37,173.93,988.0,Bharati,2013,4,10,22,100
2013-04-10 23:58:41.661599232,-11.16,49.51,8.05,172.71,988.0,Bharati,2013,4,10,23,100
2013-04-11 01:07:41.790728704,-11.63,50.74,8.18,174.95,988.0,Bharati,2013,4,11,1,101
2013-04-11 02:16:41.919858176,-11.35,46.75,8.38,171.92,988.0,Bharati,2013,4,11,2,101
2013-04-11 03:25:42.048987136,-11.43,46.51,8.57,171.3,988.0,Bharati,2013,4,11,3,101
2013-04-11 04:34:42.178116608,-11.61,46.22,8.44,172.12,988.0,Bharati,2013,4,11,4,101
2013-04-11 05:43:42.307245568,-11.98,46.17,6.87,175.41,988.0,Bharati,2013,4,11,5,101
2013-04-11 06:52:42.436374528,-12.2,45.33,7.2,167.95,988.0,Bharati,2013,4,11,6,101
2013-04-11 08:01:42.565504000,-12.56,45.54,7.31,169.97,987.55,Bharati,2013,4,11,8,101
2013-04-11 09:10:42.694632960,-13.19,46.98,6.63,169.03,987.45,Bharati,2013,4,11,9,101
2013-04-11 10:19:42.823762432,-13.39,45.5,5.99,169.67,987.0,Bharati,2013,4,11,10,101
2013-04-11 11:28:42.952891904,-13.92,44.05,4.76,179.87,987.0,Bharati,2013,4,11,11,101
2013-04-11 12:37:43.082020864,-14.92,45.21,4.52,188.5,987.0,Bharati,2013,4,11,12,101
2013-04-11 13:46:43.211150336,-15.59,49.38,5.91,184.29,987.0,Bharati,2013,4,11,13,101
2013-04-11 14:55:43.340279296,-15.49,47.75,6.68,181.29,986.8,Bharati,2013,4,11,14,101
2013-04-11 16:04:43.469408768,-16.04,46.47,6.08,188.06,986.87,Bharati,2013,4,11,16,101
